dataset_id	n	n_events	event_rate	age_mean	age_sd	male_rate	ems_rate
MIMIC_IV_ED	19913	7875	0.39547029578667203	48.17536282830312	20.595690922674592	0.3534876713704615	0.2942801185155426
NHAMCS_ED	806	88	0.10918114143920596	43.383374689826304	19.369135248491087	0.3709677419354839	0.12404092071611253
