dataset_id	n	n_events	event_rate	age_mean	age_sd	male_rate	ems_rate
MIMIC_IV_ED	2823	1298	0.4597945448104853	48.90187743535246	21.054919749525588	0.3333333333333333	0.273467941905774
NHAMCS_ED	175	21	0.12	44.42857142857143	20.21164696987386	0.37714285714285717	0.10778443113772455
